Date,Open,Close,High,Low
2017-11-07,113.782,114.342,113.835,113.68
2017-11-08,113.818,113.924,113.858,113.37
2017-11-09,113.858,114.069,113.462,113.07
2017-11-10,113.45,113.635,113.51,113.19
2017-11-13,113.593,113.714,113.605,113.21
2017-11-14,113.604,113.912,113.468,113.28
2017-11-15,113.465,113.496,112.883,112.46
2017-11-16,112.884,113.333,113.113,112.72
2017-11-17,113.11,113.144,111.996,111.91
2017-11-20,112.184,112.719,112.578,111.86
2017-11-21,112.577,112.704,112.466,112.15
2017-11-22,112.467,112.476,111.25,111.11
2017-11-23,111.24,111.381,111.222,111.04
2017-11-24,111.227,111.623,111.488,111.16
2017-11-27,111.597,111.692,111.063,110.82
2017-11-28,111.063,111.641,111.494,110.9
2017-11-29,111.492,112.151,112.004,111.35
2017-11-30,112.002,112.695,112.667,111.71
2017-12-01,112.669,112.875,112.129,111.401
2017-12-04,112.743,113.09,112.494,112.33
2017-12-05,112.491,112.867,112.588,112.34
2017-12-06,112.592,112.623,112.238,111.97
2017-12-07,112.238,113.159,113.082,112.18
2017-12-08,113.079,113.59,113.386,113.05
2017-12-11,113.581,113.69,113.538,113.21
2017-12-12,113.537,113.751,113.541,113.34
2017-12-13,113.54,113.575,112.684,112.44
2017-12-14,112.684,112.883,112.375,112.04
2017-12-15,112.379,112.744,112.577,112.01
2017-12-18,112.618,112.831,112.553,112.29
2017-12-19,112.56,113.079,112.853,112.48
2017-12-20,112.851,113.466,113.346,112.835
2017-12-21,113.344,113.638,113.349,113.19
2017-12-22,113.351,113.448,113.256,113.22
2017-12-25,113.235,113.35,113.294,113.114
2017-12-26,113.296,113.36,113.19,113.1
2017-12-27,113.188,113.384,113.233,113.108
2017-12-28,113.234,113.266,112.882,112.64
2017-12-29,112.881,112.969,112.614,112.44
2018-01-01,112.67,112.701,112.586,112.555
2018-01-02,112.593,112.791,112.227,112.03
2018-01-03,112.224,112.608,112.543,112.14
2018-01-04,112.542,112.864,112.775,112.46
2018-01-05,112.774,113.32,112.985,112.699
2018-01-08,113.116,113.387,113.146,112.85
2018-01-09,113.158,113.18,112.623,112.33
2018-01-10,112.622,112.785,111.39,111.25
2018-01-11,111.398,111.876,111.228,111.01
2018-01-12,111.228,111.698,110.941,110.88
2018-01-15,111.095,111.185,110.545,110.3
2018-01-16,110.544,110.983,110.437,110.22
2018-01-17,110.434,111.362,111.348,110.16
2018-01-18,111.353,111.482,111.047,110.67
2018-01-19,111.047,111.129,110.615,110.469
2018-01-22,110.614,111.224,110.931,110.53
2018-01-23,110.931,111.179,110.276,110.207
2018-01-24,110.281,110.338,109.185,108.94
2018-01-25,109.184,109.703,109.653,108.47
2018-01-26,109.654,109.771,108.516,108.26
2018-01-29,108.65,109.203,108.992,108.48
2018-01-30,108.993,109.205,108.758,108.389
2018-01-31,108.761,109.446,109.193,108.57
2018-02-01,109.191,109.751,109.452,109.07
2018-02-02,109.454,110.482,110.03,109.26
2018-02-05,110.267,110.281,109.13,108.983
2018-02-06,109.129,109.712,109.699,108.64
2018-02-07,109.7,109.704,109.372,108.889
2018-02-08,109.368,109.784,108.745,108.56
2018-02-09,108.756,109.31,108.777,108.02
2018-02-12,108.828,108.893,108.717,108.41
2018-02-13,108.719,108.781,107.828,107.4
2018-02-14,107.829,107.903,106.971,106.7
2018-02-15,106.967,106.984,106.15,106.009
2018-02-16,106.152,106.399,106.126,105.52
2018-02-19,106.306,106.728,106.605,106.07
2018-02-20,106.607,107.377,107.316,106.57
2018-02-21,107.315,107.903,107.748,107.26
2018-02-22,107.749,107.763,106.723,106.57
2018-02-23,106.724,107.133,106.796,106.48
2018-02-26,107.046,107.116,107.003,106.35
2018-02-27,107.005,107.675,107.348,106.76
2018-02-28,107.347,107.528,106.654,106.54
2018-03-01,106.651,107.205,106.095,106.05
2018-03-02,106.095,106.298,105.716,105.23
2018-03-05,105.609,106.238,106.214,105.32
2018-03-06,106.211,106.464,105.66,105.54
2018-03-07,105.658,106.225,106.125,105.43
2018-03-08,106.126,106.315,106.286,105.88
2018-03-09,106.287,107.052,106.806,106.249
2018-03-12,106.942,106.972,106.404,106.29
2018-03-13,106.405,107.292,106.487,106.22
2018-03-14,106.497,106.749,106.319,106.04
2018-03-15,106.318,106.415,106.288,105.76
2018-03-16,106.288,106.367,105.976,105.57
2018-03-19,105.975,106.307,106.04,105.65
2018-03-20,106.042,106.608,106.538,105.9
2018-03-21,106.537,106.64,105.963,105.85
2018-03-22,105.958,105.984,104.848,104.61
2018-03-23,104.85,105.286,104.729,104.62
2018-03-26,104.727,105.549,105.452,104.69
2018-03-27,105.452,105.903,105.398,105.29
2018-03-28,105.401,107.012,106.82,105.34
2018-03-29,106.818,106.934,106.481,106.23
2018-03-30,106.481,106.515,106.248,106.09
2018-04-02,106.302,106.45,105.833,105.63
2018-04-03,105.835,106.662,106.504,105.66
2018-04-04,106.507,106.848,106.78,105.97
2018-04-05,106.781,107.493,107.15,106.68
2018-04-06,107.15,107.46,106.892,106.75
2018-04-09,106.898,107.203,106.734,106.59
2018-04-10,106.728,107.399,107.207,106.59
2018-04-11,107.208,107.226,106.8,106.62
2018-04-12,106.792,107.43,107.249,106.67
2018-04-13,107.249,107.78,107.32,107.18
2018-04-16,107.542,107.586,107.114,107.01
2018-04-17,107.115,107.213,107.033,106.85
2018-04-18,107.033,107.386,107.213,106.98
2018-04-19,107.215,107.517,107.423,107.18
2018-04-20,107.425,107.856,107.647,107.34
2018-04-23,107.78,108.754,108.672,107.7
2018-04-24,108.672,109.202,108.856,108.52
2018-04-25,108.857,109.469,109.409,108.76
2018-04-26,109.409,109.457,109.35,109.03
2018-04-27,109.348,109.539,109.033,108.96
2018-04-30,109.142,109.452,109.267,108.99
2018-05-01,109.271,109.911,109.908,109.22
2018-05-02,109.908,110.037,109.829,109.56
2018-05-03,109.831,109.856,109.157,108.9
2018-05-04,109.155,109.274,109.101,108.62
2018-05-07,109.087,109.398,109.135,108.73
2018-05-08,109.137,109.352,109.1,108.81
2018-05-09,109.1,109.833,109.745,108.97
2018-05-10,109.746,110.019,109.406,109.29
2018-05-11,109.407,109.568,109.38,109.12
2018-05-14,109.36,109.717,109.705,109.18
2018-05-15,109.708,110.456,110.285,109.63
2018-05-16,110.286,110.408,110.294,110.01
2018-05-17,110.294,110.86,110.783,110.06
2018-05-18,110.783,111.082,110.776,110.58
2018-05-21,110.866,111.396,110.957,110.8
2018-05-22,110.956,111.186,110.824,110.75
2018-05-23,110.824,110.879,109.989,109.54
2018-05-24,109.985,110.044,109.259,108.93
2018-05-25,109.257,109.744,109.425,109.09
2018-05-28,109.644,109.748,109.45,109.22
2018-05-29,109.45,109.459,108.629,108.08
2018-05-30,108.627,109.075,108.824,108.32
2018-05-31,108.824,109.003,108.773,108.37
2018-06-01,108.773,109.736,109.518,108.7
2018-06-04,109.552,109.907,109.891,109.35
2018-06-05,109.9,110.005,109.826,109.45
